Name,Image URL 1,Image URL 2,Details
"Burflower-Tree, Laran Seeds (Neolamarckia cadamba)",https://www.seeds-gallery.eu/5469-large_default/burflower-tree-laran-seeds-neolamarckia-cadamba.jpg,https://www.seeds-gallery.eu/5469-large_default/burflower-tree-laran-seeds-neolamarckia-cadamba.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Pretreatment of sowing ?
            Soak in water before sowing: 24-48 h
                      Life Cycle:
            Perennial plant :  Yes
                  "
Ashwagandha - Indian Ginseng Seeds (Withania Somnifera),https://www.seeds-gallery.eu/6150-large_default/ashwagandha-indian-ginseng-seeds-withania-somnifera.jpg,https://www.seeds-gallery.eu/6150-large_default/ashwagandha-indian-ginseng-seeds-withania-somnifera.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −10 °C
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
Red Tiger - Darjeeling Banana Seeds,https://www.seeds-gallery.eu/7253-large_default/red-tiger-darjeeling-banana-seeds.jpg,https://www.seeds-gallery.eu/7253-large_default/red-tiger-darjeeling-banana-seeds.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Pretreatment of sowing ?
            Soak in water before sowing: 24-48 h
                      Sowing depth ?
            Sowing depth 5 cm
                  "
"Musa acuminata Seeds, edible dessert banana",https://www.seeds-gallery.eu/9181-large_default/musa-acuminata-seeds-edible-dessert-banana.jpg,https://www.seeds-gallery.eu/9181-large_default/musa-acuminata-seeds-edible-dessert-banana.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Resistant to cold and frost :  -1° C
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Evergreen ?
            Evergreen: Yes
                  "
Darjeeling Banana Seeds (Musa sikkimensis),https://www.seeds-gallery.eu/2402-large_default/darjeeling-banana-seeds-musa-sikkimensis.jpg,https://www.seeds-gallery.eu/2402-large_default/darjeeling-banana-seeds-musa-sikkimensis.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Plant height ?
            Plant height 4 m
                  "
BLOOD BANANA Seeds,https://www.seeds-gallery.eu/8559-large_default/blood-banana-seeds.jpg,https://www.seeds-gallery.eu/8559-large_default/blood-banana-seeds.jpg,
"Pink Banana, Velvet Banana Seeds (Musa velutina)",https://www.seeds-gallery.eu/7442-large_default/pink-banana-velvet-banana-seeds.jpg,https://www.seeds-gallery.eu/7442-large_default/pink-banana-velvet-banana-seeds.jpg,
Voacanga africana Seeds,https://www.seeds-gallery.eu/11705-large_default/voacanga-africana-seeds.jpg,https://www.seeds-gallery.eu/11705-large_default/voacanga-africana-seeds.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Plant is suitable for growing ?
            The plant is suitable for outdoors cultivation
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Plant height ?
            Plant height (about) 3.5 m
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
"Bilimbi, Cucumber Tree Seeds (Averrhoa bilimbi)",https://www.seeds-gallery.eu/7134-large_default/bilimbi-cucumber-tree-seeds-averrhoa-bilimbi.jpg,https://www.seeds-gallery.eu/7134-large_default/bilimbi-cucumber-tree-seeds-averrhoa-bilimbi.jpg,
"Java plum, Malabar plum Seeds (Syzygium cumini)",https://www.seeds-gallery.eu/6505-large_default/java-plum-malabar-plum-seeds-syzygium-cumini.jpg,https://www.seeds-gallery.eu/6505-large_default/java-plum-malabar-plum-seeds-syzygium-cumini.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Origin of seeds ?
            Origin of Seeds: India
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
"Inca Nut, Sacha Inchi, Sacha Peanut Seeds (Plukenetia volubilis)",https://www.seeds-gallery.eu/4463-large_default/inca-nut-sacha-inchi-sacha-peanut-seeds-plukenetia-volubilis.jpg,https://www.seeds-gallery.eu/4463-large_default/inca-nut-sacha-inchi-sacha-peanut-seeds-plukenetia-volubilis.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Resistant to cold and frost :  -3° C
                      Plant height ?
            Plant height 2.5 m
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
Durian seeds (Durio zibethinus),https://www.seeds-gallery.eu/9454-large_default/durian-seeds-king-of-fruits-durio-zibethinus.jpg,https://www.seeds-gallery.eu/9454-large_default/durian-seeds-king-of-fruits-durio-zibethinus.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Origin of seeds ?
            Seeds imported from: Thailand
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
"Red Durian Seeds, Durian Marangang (Durio dulcis)",https://www.seeds-gallery.eu/4942-large_default/red-durian-seeds-durian-marangang-durio-dulcis.jpg,https://www.seeds-gallery.eu/4942-large_default/red-durian-seeds-durian-marangang-durio-dulcis.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
Buddha's hand Seeds (Citrus medica var. sarcodactylis),https://www.seeds-gallery.eu/7545-large_default/buddha-s-hand-seeds-citrus-medica-var-sarcodactylis.jpg,https://www.seeds-gallery.eu/7545-large_default/buddha-s-hand-seeds-citrus-medica-var-sarcodactylis.jpg,
Star Anise Seeds (Illicium verum),https://www.seeds-gallery.eu/7558-large_default/star-anise-seeds-illicium-verum.jpg,https://www.seeds-gallery.eu/7558-large_default/star-anise-seeds-illicium-verum.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Pretreatment of sowing ?
            Soak in water before sowing 12-24 h
                      Sowing depth ?
            Sowing depth 3 mm
                      Life Cycle:
            Perennial plant :  Yes
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Seeds Gallery recommend this plant ?
            Seeds Gallery recommend this plant!
                      Medicinal Plant ?
            Medicinal Plant: Yes
                      Sun Exposure ?
            Light shade when young
                      Tree Appearance ?
            Ornamental Value: Pretty
                      Planting Time?
            Planting Time: Spring, Sumer, Autumn, Winter, Whole year-round
                      Indoor/Outdoor?
            Indoor/Outdoor: Indoor & Outdoor
                      Soil Type?
            Soil Type: Appropriate soil
                      Watering?
            Watering: Low
                      Cultivating Difficulty?
            Cultivating Difficulty: Medium
                  "
500 Seeds Paulownia Tomentosa,https://www.seeds-gallery.eu/7567-large_default/500-seeds-paulownia-tomentosa.jpg,https://www.seeds-gallery.eu/7567-large_default/500-seeds-paulownia-tomentosa.jpg,
Mountain Peach Seeds (Myrica Rubra),https://www.seeds-gallery.eu/5889-large_default/mountain-peach-seeds-myrica-rubra.jpg,https://www.seeds-gallery.eu/5889-large_default/mountain-peach-seeds-myrica-rubra.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Pretreatment of sowing ?
            Stratification needed: Yes
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −6 °C
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                  "
"Tree Echium, Pine Echium Seeds (Echium pininana)",https://www.seeds-gallery.eu/8027-large_default/blue-steeple-tower-of-jewels-seeds.jpg,https://www.seeds-gallery.eu/8027-large_default/blue-steeple-tower-of-jewels-seeds.jpg,
"Peruvian Pepper, Pepper Tree Seeds (Schinus molle)",https://www.seeds-gallery.eu/8050-large_default/peruvian-pepper-pepper-tree-seeds-schinus-molle.jpg,https://www.seeds-gallery.eu/8050-large_default/peruvian-pepper-pepper-tree-seeds-schinus-molle.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Pretreatment of sowing ?
            Soak in water before sowing 12-24 h
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to: - 5 °C
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Plant height ?
            10-15 m
                      Origin of seeds ?
            Origin of Seeds: Peru
                      Medicinal Plant ?
            Medicinal Plant: Yes
                      Evergreen ?
            Evergreen: Yes
                  "
Garcinia Gummi-Gutta - Garcinia Cambogia Seeds,https://www.seeds-gallery.eu/4165-large_default/garcinia-gummi-gutta-garcinia-cambogia-seeds.jpg,https://www.seeds-gallery.eu/4165-large_default/garcinia-gummi-gutta-garcinia-cambogia-seeds.jpg,
"Striped Orange, Seville-Orange Seeds (Citrus aurantium fasciata)",https://www.seeds-gallery.eu/4264-large_default/striped-orange-seville-orange-seeds-citrus-aurantium-fasciata.jpg,https://www.seeds-gallery.eu/4264-large_default/striped-orange-seville-orange-seeds-citrus-aurantium-fasciata.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Sowing depth ?
            Sowing depth 5 mm
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −15 °C
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                  "
Italian woodbine seeds (Lonicera caprifolium),https://www.seeds-gallery.eu/8492-large_default/italian-woodbine-seeds-lonicera-caprifolium.jpg,https://www.seeds-gallery.eu/8492-large_default/italian-woodbine-seeds-lonicera-caprifolium.jpg,
Chain fruit Seeds or Prickly Alyxia (Alyxia ruscifolia),https://www.seeds-gallery.eu/8172-large_default/chain-fruit-seeds-or-prickly-alyxia-alyxia-ruscifolia.jpg,https://www.seeds-gallery.eu/8172-large_default/chain-fruit-seeds-or-prickly-alyxia-alyxia-ruscifolia.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Life Cycle:
            Perennial plant :  Yes
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Plant height ?
            Plant height (about) 1.5 - 4 m
                      Origin of seeds ?
            Origin of Seeds: Spain
                  "
"Pistachio Seeds Greek Variety ""Aegina"" (Pistacia vera)",https://www.seeds-gallery.eu/8633-large_default/pistachio-seeds-greek-variety-aegina-pistacia-vera.jpg,https://www.seeds-gallery.eu/8633-large_default/pistachio-seeds-greek-variety-aegina-pistacia-vera.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Germination ?
            Germination rate 75%
                      Pretreatment of sowing ?
            Scarification needed: Yes
Soak in water before sowing 12-24 h
                      Sowing depth ?
            Sowing depth 4 cm
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −30 °C
                      Plant is suitable for growing ?
            The plant is suitable for outdoors cultivation
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Origin of seeds ?
            Origin of Seeds: Greece
                      Origin Country of Variety ?
            Variety from: Greece
                      Seeds Gallery recommend this plant ?
            Seeds Gallery recommend this plant!
                  "
"Miracle Tree, River Tamarind Seeds (Leucaena leucocephala)",https://www.seeds-gallery.eu/8663-large_default/miracle-tree-river-tamarind-seeds-leucaena-leucocephala.jpg,https://www.seeds-gallery.eu/8663-large_default/miracle-tree-river-tamarind-seeds-leucaena-leucocephala.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Origin of seeds ?
            Seeds imported from: Thailand
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
Canary Island Date Palm Seeds (Phoenix canariensis),https://www.seeds-gallery.eu/10241-large_default/canary-island-date-palm-seeds.jpg,https://www.seeds-gallery.eu/10241-large_default/canary-island-date-palm-seeds.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Pretreatment of sowing ?
            Remove pulp and clean the seeds before sowing.
                      Sowing depth ?
            Germinate the seeds in a plastic bag with a paper towel
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −15 °C
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Origin of seeds ?
            Origin of seeds: Bosnia and Herzegovina
                  "
"Areca Nut Palm, Betel Palm Seeds (Areca catechu)",https://www.seeds-gallery.eu/9034-large_default/areca-nut-palm-betel-palm-seeds-areca-catechu.jpg,https://www.seeds-gallery.eu/9034-large_default/areca-nut-palm-betel-palm-seeds-areca-catechu.jpg,
Blackcurrant Seeds (Ribes nigrum),https://www.seeds-gallery.eu/1040-large_default/blackcurrant-seeds-ribes-nigrum.jpg,https://www.seeds-gallery.eu/1040-large_default/blackcurrant-seeds-ribes-nigrum.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Pretreatment of sowing ?
            Soak in water before sowing 12-24 h
Stratification needed: Yes
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −40 °C
                      Plant is suitable for growing ?
            The plant is suitable for growing on a balcony-terrace
The plant is suitable for outdoors cultivation
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Plant height ?
            Plant height 1.5 m
                  "
Become our seed supplier,https://www.seeds-gallery.eu/9461-large_default/become-our-seed-supplier.jpg,,"
                      Scientific name:
            Cucumis melo
                  "
"Tea Tree Seeds, tea plant, tea shrub (Camellia sinensis)",https://www.seeds-gallery.eu/9502-large_default/tea-tree-seeds-tea-plant-tea-shrub-camellia-sinensis.jpg,https://www.seeds-gallery.eu/9502-large_default/tea-tree-seeds-tea-plant-tea-shrub-camellia-sinensis.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Pretreatment of sowing ?
            Pour hot water over the seeds
Scarification needed: Yes
Soak in water before sowing: 24-48 h
                      Sowing depth ?
            Sowing depth 2 cm
                      Resistant to cold and frost ?
            Cold resistant: to −10 °C
                      Plant is suitable for growing ?
            The plant is suitable for growing in a greenhouse
The plant is suitable for growing on a balcony-terrace
The plant is suitable for outdoors cultivation
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Seeds Gallery recommend this plant ?
            Seeds Gallery recommend this plant!
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
Yellow Raspberry Seeds (Rubus idaeus),https://www.seeds-gallery.eu/6949-large_default/yellow-raspberry-seeds-tasty-fruit.jpg,https://www.seeds-gallery.eu/6949-large_default/yellow-raspberry-seeds-tasty-fruit.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Pretreatment of sowing ?
            Stratification needed: Yes
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Resistant to cold and frost
                      Manufacturer ?
            Manufacturer: Seeds Gallery
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Plant height ?
            Plant height 1.5 m
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
Trumpet vine or Trumpet creeper Seeds,https://www.seeds-gallery.eu/6549-large_default/trumpet-vine-or-trumpet-creeper-seeds.jpg,https://www.seeds-gallery.eu/6549-large_default/trumpet-vine-or-trumpet-creeper-seeds.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −35 °C
                  "
Cloudberry Seeds (Rubus chamaemorus),https://www.seeds-gallery.eu/9943-large_default/cloudberry-seeds-rubus-chamaemorus.jpg,https://www.seeds-gallery.eu/9943-large_default/cloudberry-seeds-rubus-chamaemorus.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Pretreatment of sowing ?
            Soak in water before sowing: 24-48 h
Stratification needed: Yes
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −40 °C
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Plant height ?
            Plant height 10 - 20 cm
                  "
Burning Bush Seeds (Kochia Trichophylla),https://www.seeds-gallery.eu/1009-large_default/burning-bush-seeds-kochia-trichophylla.jpg,https://www.seeds-gallery.eu/1009-large_default/burning-bush-seeds-kochia-trichophylla.jpg,
"Chinese silver grass, Eulalia grass Seeds (Miscanthus sinensis)",https://www.seeds-gallery.eu/7075-large_default/chinese-silver-grass-eulalia-grass-seeds-miscanthus-sinensis.jpg,,
Giant Staghorn Fern Seeds (Platycerium Superbum),https://www.seeds-gallery.eu/5357-large_default/giant-staghorn-fern-seeds-platycerium-superbum.jpg,https://www.seeds-gallery.eu/5357-large_default/giant-staghorn-fern-seeds-platycerium-superbum.jpg,
Giant Rhubarb Seeds (Gunnera  manicata),https://www.seeds-gallery.eu/11678-large_default/giant-rhubarb-seeds-gunnera-manicata.jpg,https://www.seeds-gallery.eu/11678-large_default/giant-rhubarb-seeds-gunnera-manicata.jpg,
Grass Pampas White Seeds (Cortaderia Selloana),https://www.seeds-gallery.eu/8668-large_default/grass-pampas-white-seeds.jpg,https://www.seeds-gallery.eu/8668-large_default/grass-pampas-white-seeds.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −35 °C
                      Plant height ?
            Plant height (about) 2 m
                      Seeds requires light for germination ?
            Requires light for germination
                  "
New Zealand flax - Flax lily Seeds (Phormium tenax),https://www.seeds-gallery.eu/11319-large_default/new-zealand-flax-flax-lily-seeds.jpg,https://www.seeds-gallery.eu/11319-large_default/new-zealand-flax-flax-lily-seeds.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Pretreatment of sowing ?
            Soak in water before sowing: 1-6 h
                      Sowing depth ?
            Sowing depth 1 mm
                      Life Cycle:
            Perennial plant :  Yes
                      Plant is suitable for growing ?
            The plant is suitable for growing on a balcony-terrace
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Sun Exposure ?
            Full sun from an early age
                      Growth Rate ?
            Fast Growth Rate
                      Planting Time?
            Planting Time: Whole year-round
                      Indoor/Outdoor?
            Indoor/Outdoor: Indoor & Outdoor
                      Soil Type?
            Soil Type: Appropriate soil
                      Cultivating Difficulty?
            Cultivating Difficulty: Medium
                  "
Pink Pampas Grass Seeds (Cortaderia Selloana),https://www.seeds-gallery.eu/8670-large_default/pink-pampas-grass-seeds-cortaderia-selloana.jpg,https://www.seeds-gallery.eu/8670-large_default/pink-pampas-grass-seeds-cortaderia-selloana.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −35 °C
                      Plant height ?
            Plant height (about) 2 m
                      Seeds requires light for germination ?
            Requires light for germination
                  "
Spring Grass Spiral Grass Seeds (Moraea tortilis),https://www.seeds-gallery.eu/2609-large_default/spring-grass-spiral-grass-seeds-moraea-tortilis.jpg,https://www.seeds-gallery.eu/2609-large_default/spring-grass-spiral-grass-seeds-moraea-tortilis.jpg,
Organic Cat Grass Seeds (Dactylis glomerata),https://www.seeds-gallery.eu/8427-large_default/organic-cat-grass-seed.jpg,https://www.seeds-gallery.eu/8427-large_default/organic-cat-grass-seed.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Pretreatment of sowing ?
            Soak in water before sowing 12-24 h
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
Mosquito Grass - Blue Grama Seeds (Bouteloua Gracilis),https://www.seeds-gallery.eu/6916-large_default/mosquito-grass-blue-grama-seeds-bouteloua-gracilis.jpg,https://www.seeds-gallery.eu/6916-large_default/mosquito-grass-blue-grama-seeds-bouteloua-gracilis.jpg,
Ostrich Fern Spores - Seeds (Matteuccia struthiopteris),https://www.seeds-gallery.eu/3444-large_default/ostrich-fern-spores-seeds-matteuccia-struthiopteris.jpg,https://www.seeds-gallery.eu/3444-large_default/ostrich-fern-spores-seeds-matteuccia-struthiopteris.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Cold resistant: to −20 °C
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
White Clover Seeds (Trifolium repens),https://www.seeds-gallery.eu/3542-large_default/white-clover-seeds-trifolium-repens.jpg,https://www.seeds-gallery.eu/3542-large_default/white-clover-seeds-trifolium-repens.jpg,
"Papyrus Sedge, Paper Reed Seeds (Cyperus papyrus)",https://www.seeds-gallery.eu/3800-large_default/papyrus-sedge-paper-reed-seeds-cyperus-papyrus.jpg,https://www.seeds-gallery.eu/3800-large_default/papyrus-sedge-paper-reed-seeds-cyperus-papyrus.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Sowing depth ?
            Do not cover the seed just press into the soil
                      Life Cycle:
            Perennial plant :  Yes
                      Medicinal Plant ?
            Medicinal Plant: Yes
                      Important info:
            The seeds are extremely small
                  "
"Irish Moss, Carrageen Moss Seeds (Chondrus Crispus)",https://www.seeds-gallery.eu/4432-large_default/irish-moss-carrageen-moss-seeds-chondrus-crispus.jpg,https://www.seeds-gallery.eu/4432-large_default/irish-moss-carrageen-moss-seeds-chondrus-crispus.jpg,"
                      Resistant to cold and frost ?
            Cold resistant: to −15 °C
                      Important info:
            The seeds are extremely small
                  "
Zebra Grass Seeds (Miscanthus sinensis Zebrinus),https://www.seeds-gallery.eu/4741-large_default/zebra-grass-seeds-miscanthus-sinensis-zebrinus.jpg,https://www.seeds-gallery.eu/4741-large_default/zebra-grass-seeds-miscanthus-sinensis-zebrinus.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Resistant to cold and frost
                      Origin of seeds ?
            Seeds imported from: Japan
                  "
Purple Creeping Thyme Seeds (Thymus Serpyllum),https://www.seeds-gallery.eu/6004-large_default/creeping-thyme-purple-creeping-seeds-thymus-serpyllum.jpg,https://www.seeds-gallery.eu/6004-large_default/creeping-thyme-purple-creeping-seeds-thymus-serpyllum.jpg,"
                      Sowing depth ?
            Do not cover the seed just press into the soil
                      Plant is suitable for growing ?
            The plant is suitable for growing on a balcony-terrace
The plant is suitable for outdoors cultivation
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                      Seeds requires light for germination ?
            Requires light for germination
                  "
Edible Red Clover Seeds (Trifolium pretense),https://www.seeds-gallery.eu/6173-large_default/edible-red-clover-seeds-trifolium-pretense.jpg,https://www.seeds-gallery.eu/6173-large_default/edible-red-clover-seeds-trifolium-pretense.jpg,"
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Edible ?
            Edible
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Resistant to cold and frost
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
"Hare's-tail Grass,  Bunnytail Seeds (Lagurus ovatus)",https://www.seeds-gallery.eu/7447-large_default/hare-s-tail-grass-bunnytail-seeds-lagurus-ovatus.jpg,https://www.seeds-gallery.eu/7447-large_default/hare-s-tail-grass-bunnytail-seeds-lagurus-ovatus.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Sowing depth ?
            Do not cover the seed just press into the soil
                      Plant is suitable for growing ?
            The plant is suitable for growing on a balcony-terrace
The plant is suitable for outdoors cultivation
                      Suitable for growing in flower pot ?
            Suitable for pot: Yes
                  "
Catmint - Catnip Seeds (Nepeta cataria),https://www.seeds-gallery.eu/3594-large_default/catmint-catnip-seeds-nepeta-cataria.jpg,https://www.seeds-gallery.eu/3594-large_default/catmint-catnip-seeds-nepeta-cataria.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Life Cycle:
            Perennial plant :  Yes
                      Resistant to cold and frost ?
            Resistant to cold and frost
                  "
Black Rice Royal Pearl Seeds,https://www.seeds-gallery.eu/4588-large_default/black-rice-royal-pearl-seeds.jpg,https://www.seeds-gallery.eu/4588-large_default/black-rice-royal-pearl-seeds.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      HEIRLOOM ?
            Yes
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Edible ?
            Edible
                      Origin of seeds ?
            Seeds imported from: Thailand
                  "
Become our seed supplier,https://www.seeds-gallery.eu/9461-large_default/become-our-seed-supplier.jpg,,"
                      Scientific name:
            Cucumis melo
                  "
Spanish broom Seeds (Spartium junceum),https://www.seeds-gallery.eu/10018-large_default/spanish-broom-seeds-spartium-junceum.jpg,https://www.seeds-gallery.eu/10018-large_default/spanish-broom-seeds-spartium-junceum.jpg,"
                      Handpicked seeds ?
            Handpicked seeds
                      Organic Seeds ?
            Organic Seeds
                      Organic/natural ?
            Organic/Natural: Yes
                      Pretreatment of sowing ?
            Soak in water before sowing 12-24 h
                      Sowing depth ?
            Sowing depth 1 mm
                      Resistant to cold and frost ?
            Resistant to cold and frost
                      Medicinal Plant ?
            Medicinal Plant: Yes
                  "
