Name,Image URL 1,Description
Cinnamon Bouquet Basil Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/c/i/cinnamon_bouquet_basil.webp,"More Information HarvestingGood for Cutting, Cut & Come Again Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow, Early Harvest, Fast Growing Flowering MonthJune, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Kitchen Culinary, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity65 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Fragrant, Edible Flowers, Excellent for Drying & Crafts, Sustains Beneficial Insects, Culinary Herbs, Medicinal Herbs, Window Sill Garden Favorite, Patio Container Friendly, Edible ShapeFiller Flower, Spike"
Borage Seeds - Borago officinalis - Blue,,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Heirloom & Heritage, Kitchen Culinary, Romantic, Victorian, Woodland Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity60 Days Stem TypeSingle Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Edible Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Culinary Herbs, Window Sill Garden Favorite, Patio Container Friendly, Landscape ShapeDisk, Pods & Fiddly Bits, Textural"
Bianca White Borage Seeds - Borago officinalis,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/i/bianca_white_borage.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleAngel Garden - White Flowers, Cutting / Cut Flowers, English Cottage, Heirloom & Heritage, Kitchen Culinary, Romantic, Victorian, Woodland Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity60 Days Stem TypeSingle Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Edible Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Culinary Herbs, Window Sill Garden Favorite, Patio Container Friendly, Landscape ShapeDisk, Pods & Fiddly Bits, Textural"
Wrinkled Crinkled Cress,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/w/r/wrinkled_crinkled_cress.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow, Fast Growing, Slow to Bolt Flowering MonthJuly, August Garden StyleCutting / Cut Flowers, English Cottage, Heirloom & Heritage, Kitchen Culinary, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity45-50 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Culinary Herbs ShapeFiller Flower, Filler Greens, Textural"
Sorghum Primero Mix Seeds - Broom Corn,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/o/sorghum_broom_corn_primero_mix.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Heat Tolerant, Easy to Grow Flowering MonthAugust, September Garden StyleCutting / Cut Flowers Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity110 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural, Stalk - Stem"
Sorghum Colored Uprights Seeds - Broom Corn,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/o/sorghum_colored_uprights.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Heat Tolerant, Easy to Grow Flowering MonthAugust, September Garden StyleCutting / Cut Flowers, Heirloom & Heritage Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity110 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural, Stalk - Stem"
Sorghum Black Amber Seeds - Broom Corn,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/o/sorghum_broom_corn_black_amber.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Heat Tolerant, Easy to Grow Flowering MonthAugust, September Garden StyleCutting / Cut Flowers, Heirloom & Heritage, Victorian Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity110 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural, Stalk - Stem"
Pennisetum villosum Feathertop Seeds,,"More Information HarvestingHarvest when Mature, Good for Cutting, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthJuly, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity90 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height21 - 30 inches Plant LifecycleAnnual, Perennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Patio Container Friendly, Bedding, Erosion Control, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural"
Pennisetum setaceum Seeds - Brown Eared Grass,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/p/e/pennisetum_setaceum.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthJuly, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height31 - 40 inches Plant LifecycleAnnual, Perennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Patio Container Friendly, Bedding, Erosion Control, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural"
Pennisetum alopecuroides viridescens Seeds - Moudry Grass,,"More Information HarvestingHarvest when Mature, Good for Cutting, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJuly, August, September, October Garden StyleCutting / Cut Flowers, Romantic Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts, Patio Container Friendly, Erosion Control, Ornamental, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Panicum virgatum Strictum Seeds - Switchgrass,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/p/a/panicum_virgatum_strictum.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsGood for Overwintering, Cold Tolerant, Heat Tolerant Flowering MonthAugust, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts, Bedding, Erosion Control, Weed Suppression, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Panicum virgatum Seeds - Emerald Chief Switchgrass,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/p/a/panicum_virgatum_emerald_chief.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsGood for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJuly, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Sustains Beneficial Insects, Biomass, Erosion Control, Ornamental, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Panicum miliaceum violaceum Seeds - Purple Millet,,"More Information HarvestingHarvest when Mature, Harvest when Juvenile, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthJuly, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to Maturity110 Days Stem TypeSingle Stem Plant HardinessTender Plant Height31 - 40 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts, Patio Container Friendly, Bedding, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Panicum amarum Seeds - Switchgrass,,"More Information HarvestingHarvest when Mature, Good for Cutting, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthSeptember, October Garden StyleCutting / Cut Flowers, Romantic Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts, Bedding, Biomass, Erosion Control, Ornamental, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Muhlenbergia capillaris Seeds - Pink Cloud Grass,,"More Information HarvestingHarvest when Mature, Good for Cutting, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthAugust, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained, Wet Tolerant Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Bedding, Erosion Control, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural"
Muhlenbergia capillaris Seeds - Muhly Grass,,"More Information HarvestingHarvest when Mature, Good for Cutting, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsGood for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthAugust, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained, Wet Tolerant Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Bedding, Erosion Control, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural"
Miscanthus sinensis New Hybrids Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/m/i/miscanthus_sinensis_new_hybrids.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthAugust, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches, 61 + inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained, Wet Tolerant Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural"
Miscanthus sinensis Chinese Silver Grass Seeds,,"More Information HarvestingHarvest when Mature, Good for Cutting, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthAugust, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height61 + inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained, Wet Tolerant Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural"
Melinis nerviglumis Pink Crystals Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/m/e/melinis_nerviglumis_pink_crystals.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsHeat Tolerant, Easy to Grow Flowering MonthJuly, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity75 Days Stem TypeSingle Stem Plant HardinessHalf Hardy, Tender Plant Height31 - 40 inches Plant LifecycleAnnual, Perennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Patio Container Friendly, Bedding, Erosion Control, Ornamental, Weed Suppression, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural"
Frosted Explosion Grass Seeds - Panicum ,,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity110 Days Stem TypeSingle Stem Plant HardinessTender Plant Height31 - 40 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts, Window Sill Garden Favorite, Patio Container Friendly, Ornamental, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Eragrostis Teff Grass Seeds - Love Grass,,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsHeat Tolerant, Easy to Grow Flowering MonthJune, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity65 Days Stem TypeSingle Stem Plant HardinessTender Plant Height16 - 20 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Attracts Friendly Pollinators, Patio Container Friendly, Erosion Control, Weed Suppression, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Eragrostis spectabilis Seeds - Purple Love Grass,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/r/eragrostis_spectabilis_-_purple_love_grass.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Attracts Friendly Pollinators, Patio Container Friendly, Bedding, Erosion Control, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural"
Eragrostis Ruby Silk Seeds - Love Grass,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/r/eragrostis_ruby_silk_-_love_grass_2.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecycleAnnual, Perennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts, Patio Container Friendly, Bedding, Erosion Control, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Eragrostis Bridal Shower Seeds - Love Grass,,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsCold Tolerant, Heat Tolerant, Easy to Grow, Fast Growing Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeBranching Stem Plant HardinessHalf Hardy Plant Height16 - 20 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Bedding ShapeFiller Greens, Pods & Fiddly Bits, Textural"
Cortaderia selloana rosea Seeds - Pink Feather Pampas Grass,,"More Information HarvestingHarvest when Mature, Good for Cutting Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthSeptember, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHalf Hardy, Hardy Plant Height61 + inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Erosion Control, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural, Stalk - Stem"
Cortaderia selloana Pumila Hybrids Seeds - Pampas Grass,,"More Information HarvestingHarvest when Mature, Good for Cutting Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthSeptember, October Garden StyleAngel Garden - White Flowers, Cutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Patio Container Friendly, Erosion Control, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural, Stalk - Stem"
Cortaderia selloana Pampas Grass Mix Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/c/o/cortaderia_selloana_pampas_grass_mix.webp,"More Information HarvestingHarvest when Mature, Good for Cutting Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches, 61 + inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural, Stalk - Stem"
Cortaderia selloana alba Pampas Grass White Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/c/o/cortaderia_selloana_alba_pampas_grass_white_2.webp,"More Information HarvestingHarvest when Mature, Good for Cutting Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthAugust, September Garden StyleAngel Garden - White Flowers, Cutting / Cut Flowers, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height61 + inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural, Stalk - Stem"
Cortaderia fulvida Seeds - Nodding Pampas Grass,,"More Information HarvestingGood for Cutting Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Excellent for Drying & Crafts, Ornamental, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural, Stalk - Stem"
Bunny Tails - Hares Tail - Lagurus ovatus,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/b/u/bunny_tails_-_lagurus_ovatus_2.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsGrows Well in Containers Additional CharacteristicsStart Early for Transplants, Easy to Grow, Fast Growing Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Heirloom & Heritage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity45-50 Days Stem TypeSingle Stem Plant HardinessTender Plant Height16 - 20 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Excellent for Drying & Crafts, Window Sill Garden Favorite, Patio Container Friendly ShapePods & Fiddly Bits, Spike, Textural"
Winged Mix Gourd Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/w/i/winged_gourd_mix.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Excellent for Trellising Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Start Early for Transplants, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleCutting / Cut Flowers, Heirloom & Heritage Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity110 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Excellent for Drying & Crafts, Climbers & Vines, Edible ShapeTextural, Oval, Round, Oblate"
Walla Walla Onion Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/w/a/walla_walla_onion.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity105 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeBulb"
